Entity,Code,Day,daily_vaccinations
Massachusetts,,2021-02-11,38812
Massachusetts,,2021-02-12,39662
Massachusetts,,2021-02-13,40349
Massachusetts,,2021-02-14,43617
Massachusetts,,2021-02-15,44264
Massachusetts,,2021-02-16,44945
Massachusetts,,2021-02-17,40922
Massachusetts,,2021-02-18,41458
Massachusetts,,2021-02-19,50527
Massachusetts,,2021-02-20,52268
Massachusetts,,2021-02-21,48704
Massachusetts,,2021-02-22,50396
Massachusetts,,2021-02-23,50460
Massachusetts,,2021-02-24,51877
Massachusetts,,2021-02-25,51691
Massachusetts,,2021-02-26,44151
Massachusetts,,2021-02-27,44129
Massachusetts,,2021-02-28,44201
Massachusetts,,2021-03-01,47791
Massachusetts,,2021-03-02,48248
Massachusetts,,2021-03-03,50086
Massachusetts,,2021-03-04,52052
Massachusetts,,2021-03-05,54321
Massachusetts,,2021-03-06,56816
Massachusetts,,2021-03-07,58920
Massachusetts,,2021-03-08,56508
Massachusetts,,2021-03-09,55479
Massachusetts,,2021-03-10,61397
Massachusetts,,2021-03-11,62186
Massachusetts,,2021-03-12,62530
Massachusetts,,2021-03-13,68528
Massachusetts,,2021-03-14,59056
Massachusetts,,2021-03-15,60226
Massachusetts,,2021-03-16,58190
Massachusetts,,2021-03-17,56612
Massachusetts,,2021-03-18,56746
Massachusetts,,2021-03-19,56360
Massachusetts,,2021-03-20,49639
Massachusetts,,2021-03-21,58725
Massachusetts,,2021-03-22,58904
Massachusetts,,2021-03-23,61802
Massachusetts,,2021-03-24,60174
Massachusetts,,2021-03-25,60358
Massachusetts,,2021-03-26,61836
Massachusetts,,2021-03-27,62289
Massachusetts,,2021-03-28,64490
Massachusetts,,2021-03-29,66048
Massachusetts,,2021-03-30,67100
Massachusetts,,2021-03-31,68521
Massachusetts,,2021-04-01,69877
Massachusetts,,2021-04-02,71512
Massachusetts,,2021-04-03,74776
Massachusetts,,2021-04-04,77726
Massachusetts,,2021-04-05,78065
Massachusetts,,2021-04-06,77708
Massachusetts,,2021-04-07,78692
Massachusetts,,2021-04-08,80986
Massachusetts,,2021-04-09,82068
Massachusetts,,2021-04-10,84659
Massachusetts,,2021-04-11,85921
Massachusetts,,2021-04-12,87133
Massachusetts,,2021-04-13,89766
Massachusetts,,2021-04-14,91198
Massachusetts,,2021-04-15,91857
Massachusetts,,2021-04-16,92294
Massachusetts,,2021-04-17,88428
Massachusetts,,2021-04-18,85819
Massachusetts,,2021-04-19,84368
Massachusetts,,2021-04-20,83607
Massachusetts,,2021-04-21,81813
Massachusetts,,2021-04-22,81782
Michigan,,2021-01-13,63834
Michigan,,2021-01-14,49775
Michigan,,2021-01-15,45499
Michigan,,2021-01-16,41587
Michigan,,2021-01-17,39240
Michigan,,2021-01-18,37676
Michigan,,2021-01-19,36558
Michigan,,2021-01-20,31013
Michigan,,2021-01-21,31658
Michigan,,2021-01-22,33039
Michigan,,2021-01-23,36947
Michigan,,2021-01-24,38769
Michigan,,2021-01-25,39100
Michigan,,2021-01-26,36954
Michigan,,2021-01-27,37632
Michigan,,2021-01-28,37939
Michigan,,2021-01-29,38744
Michigan,,2021-01-30,38537
Michigan,,2021-01-31,40251
Michigan,,2021-02-01,39730
Michigan,,2021-02-02,39030
Michigan,,2021-02-03,38605
Michigan,,2021-02-04,37770
Michigan,,2021-02-05,38216
Michigan,,2021-02-06,38680
Michigan,,2021-02-07,39273
Michigan,,2021-02-08,39547
Michigan,,2021-02-09,42057
Michigan,,2021-02-10,45237
Michigan,,2021-02-11,47606
Michigan,,2021-02-12,47350
Michigan,,2021-02-13,49239
Michigan,,2021-02-14,50433
Michigan,,2021-02-15,49802
Michigan,,2021-02-16,49589
Michigan,,2021-02-17,45997
Michigan,,2021-02-18,43820
Michigan,,2021-02-19,52608
Michigan,,2021-02-20,49455
Michigan,,2021-02-21,46954
Michigan,,2021-02-22,48744
Michigan,,2021-02-23,46929
Michigan,,2021-02-24,51942
Michigan,,2021-02-25,54903
Michigan,,2021-02-26,47438
Michigan,,2021-02-27,51665
Michigan,,2021-02-28,54967
Michigan,,2021-03-01,55008
Michigan,,2021-03-02,57718
Michigan,,2021-03-03,54200
Michigan,,2021-03-04,53383
Michigan,,2021-03-05,55595
Michigan,,2021-03-06,55951
Michigan,,2021-03-07,56925
Michigan,,2021-03-08,58331
Michigan,,2021-03-09,56822
Michigan,,2021-03-10,58203
Michigan,,2021-03-11,60359
Michigan,,2021-03-12,61128
Michigan,,2021-03-13,62789
Michigan,,2021-03-14,64172
Michigan,,2021-03-15,57787
Michigan,,2021-03-16,65473
Michigan,,2021-03-17,68484
Michigan,,2021-03-18,71003
Michigan,,2021-03-19,71630
Michigan,,2021-03-20,73197
Michigan,,2021-03-21,73612
Michigan,,2021-03-22,82529
Michigan,,2021-03-23,75891
Michigan,,2021-03-24,75776
Michigan,,2021-03-25,74059
Michigan,,2021-03-26,74640
Michigan,,2021-03-27,75024
Michigan,,2021-03-28,76201
Michigan,,2021-03-29,78313
Michigan,,2021-03-30,78888
Michigan,,2021-03-31,82664
Michigan,,2021-04-01,85619
Michigan,,2021-04-02,87492
Michigan,,2021-04-03,90770
Michigan,,2021-04-04,90495
Michigan,,2021-04-05,88014
Michigan,,2021-04-06,86929
Michigan,,2021-04-07,84793
Michigan,,2021-04-08,85497
Michigan,,2021-04-09,86292
Michigan,,2021-04-10,89020
Michigan,,2021-04-11,92540
Michigan,,2021-04-12,96169
Michigan,,2021-04-13,97529
Michigan,,2021-04-14,97804
Michigan,,2021-04-15,99033
Michigan,,2021-04-16,99708
Michigan,,2021-04-17,96128
Michigan,,2021-04-18,94626
Michigan,,2021-04-19,88150
Michigan,,2021-04-20,87691
Michigan,,2021-04-21,90328
Michigan,,2021-04-22,90723
Minnesota,,2021-01-13,3115
Minnesota,,2021-01-14,8722
Minnesota,,2021-01-15,12004
Minnesota,,2021-01-16,12333
Minnesota,,2021-01-17,12531
Minnesota,,2021-01-18,12662
Minnesota,,2021-01-19,12756
Minnesota,,2021-01-20,12456
Minnesota,,2021-01-21,11390
Minnesota,,2021-01-22,11426
Minnesota,,2021-01-23,13389
Minnesota,,2021-01-24,13755
Minnesota,,2021-01-25,15521
